station_code,country,lat,lon,n_obs
IT03N0080016LO1,IT,46.15930,9.74308,1
IT03N0080031LO1,IT,45.07261,8.90298,1
IT03N008044002012LO1,IT,45.58927,8.92071,1
IT03N008044003071LO1,IT,45.36543,9.31784,1
IT03N0080440052LO1,IT,45.25708,9.39487,1
IT03N0080441LO1,IT,45.88185,9.26355,2
IT03N0080446LO1,IT,45.24315,9.41462,1
IT03N0080561IR1,IT,45.44069,10.69791,1
IT03N0080600022LO1,IT,45.80192,10.06273,1
IT03N00806000416IR1,IT,45.15644,10.41261,1
IT03N0080606LO1,IT,45.31860,9.94935,1
IT03N0080609LO1,IT,45.04117,10.65100,1
IT03N0080841IR1,IT,45.04885,8.90543,1
IT03N0080883IR1,IT,44.95976,9.01639,1
IT03N0080981IR2,IT,45.70554,8.65441,2
IT03N0080985IR1,IT,45.23468,9.00768,1
IT03N00813IR1,IT,45.10171,9.34595,2
IT03N00819IR1,IT,45.01538,11.29001,1
IT03N0082501LO1,IT,45.10579,9.73668,1
IT03POAD3MUCA1LO1,IT,45.26380,9.54119,1
IT03POAD3SEARCLO1,IT,45.34095,9.64519,1
IT03POAD3SEBOCA1LO1,IT,45.73226,9.74343,1
IT03POAD3SMSTCLO1,IT,45.23313,9.83862,1
IT03POAD3VACA1LO1,IT,45.48565,9.58778,1
IT03POAG3NACA1LO1,IT,45.02236,10.63218,1
IT03POFOCA1IR1,IT,44.95056,11.26778,1
IT03POMBCA1LO1,IT,45.16279,9.95689,1
IT03POMBCECA1LO1,IT,45.12703,10.03691,1
IT03POOG3AACA1LO1,IT,45.07637,10.57467,1
IT03POOG3ASCA1LO1,IT,45.20836,10.23071,1
IT03POOG3SACA1LO1,IT,45.58478,9.85429,1
IT03POOG3SVCA1LO1,IT,45.14751,10.52598,2
IT03PORMTRCA1LO1,IT,45.01998,10.84737,1
IT03POROCA1LO1,IT,45.05434,10.72275,2
IT03POSEPMCA1LO1,IT,45.04281,10.99374,2
IT05-64,IT,45.71130,12.45360,1
IT0510,IT,46.35103,11.96812,1
IT051004,IT,45.52531,11.48892,5
IT051017,IT,45.36541,10.99368,4
IT051018,IT,45.31145,10.95906,1
IT05102,IT,45.48082,11.61217,4
IT051024,IT,45.53710,11.55808,1
IT051031,IT,46.02001,11.90350,1
IT051032,IT,46.16589,12.11905,1
IT05104,IT,45.42257,11.37648,4
IT051049,IT,45.54861,12.08838,1
IT05106,IT,45.54326,11.80877,1
IT05107,IT,45.51981,11.72700,2
IT051087,IT,46.17923,12.40811,1
IT051088,IT,46.62927,12.62431,1
IT051089,IT,46.29623,11.92841,2
IT05109,IT,45.50050,11.85211,3
IT0511,IT,46.33959,12.20988,1
IT05112,IT,45.45047,11.71621,1
IT05113,IT,45.41528,11.74510,8
IT05114,IT,45.41824,11.72506,3
IT05116,IT,45.60889,11.34037,4
IT05117,IT,45.44139,11.96731,2
IT05118,IT,45.40889,11.99716,2
IT05122,IT,45.56384,12.25746,3
IT05123,IT,45.54410,12.08331,6
IT05128,IT,45.50807,12.19839,5
IT0513,IT,46.20611,12.29280,2
IT05131,IT,45.47145,12.08297,5
IT05132,IT,45.45824,12.11871,3
IT05135,IT,45.43881,12.11471,3
IT05137,IT,45.43583,12.20345,5
IT05139,IT,45.40831,12.00614,3
IT0514,IT,46.11478,11.93700,2
IT05140,IT,45.54292,12.01614,2
IT05142,IT,45.56629,12.46619,4
IT05147,IT,45.48546,12.30555,4
IT0515,IT,46.04763,11.76350,1
IT05154,IT,45.35355,10.72429,1
IT05155,IT,45.24011,10.96646,4
IT05157,IT,45.38105,11.13541,5
IT05159,IT,45.35733,11.27769,3
IT0516,IT,46.03681,11.98644,3
IT05161,IT,45.19599,11.29938,1
IT05162,IT,45.40671,11.40400,2
IT05165,IT,45.36055,11.35336,4
IT0517,IT,46.03110,11.97187,1
IT05170,IT,45.23186,11.40131,3
IT05172,IT,45.24481,11.63893,3
IT05174,IT,45.36609,11.93461,4
IT05175,IT,45.26972,11.93644,1
IT05179,IT,45.33008,12.12689,4
IT0518,IT,46.17369,12.30584,6
IT05181,IT,45.23332,12.11071,6
IT05182,IT,45.22846,12.15674,5
IT05188,IT,45.10451,11.23649,3
IT05189,IT,45.10876,11.20693,3
IT05192,IT,45.09482,11.30616,3
IT05193,IT,45.01664,11.30318,4
IT05194,IT,45.17386,11.42694,3
IT05195,IT,45.14447,11.64404,1
IT05196,IT,45.14369,11.64366,2
IT05197,IT,,,4
IT05198,IT,,,6
IT05199,IT,45.06685,11.45203,2
IT05200,IT,45.04779,11.41046,3
IT05201,IT,45.14504,11.75697,3
IT05202,IT,45.14626,11.87702,2
IT05203,IT,45.13545,11.70682,1
IT05204,IT,,,3
IT05205,IT,,,5
IT05206,IT,,,4
IT05207,IT,45.10830,11.94333,2
IT05208,IT,45.06911,11.89767,3
IT05209,IT,44.99448,11.76201,4
IT0521,IT,46.09135,12.07719,8
IT05210,IT,45.00249,11.76370,4
IT05212,IT,45.17878,12.28390,5
IT05217,IT,,,8
IT05218,IT,,,3
IT05221,IT,,,4
IT05222,IT,,,7
IT05223,IT,45.07199,12.09898,2
IT05224,IT,45.03981,12.06119,5
IT05225,IT,45.06267,12.25314,3
IT05227,IT,,,3
IT05229,IT,,,8
IT0523,IT,46.01839,12.29342,1
IT05230,IT,45.00292,12.41747,1
IT05233,IT,44.83941,12.37482,1
IT05234,IT,44.83595,12.34448,2
IT05236,IT,45.94606,12.43935,1
IT05237,IT,45.58464,12.35049,3
IT05238,IT,,,5
IT0524,IT,46.12498,12.35362,3
IT0526,IT,45.80654,11.32387,1
IT0528,IT,45.98548,11.78148,2
IT0529,IT,45.99156,11.95455,2
IT053,IT,46.43177,12.22117,2
IT0530,IT,45.91884,11.72432,1
IT05304,IT,45.75130,12.38466,4
IT0531,IT,45.93077,11.73240,2
IT0532,IT,45.90384,11.94680,1
IT053204,IT,45.17431,11.40424,2
IT053206,IT,45.42740,10.77434,1
IT053207,IT,45.34322,10.85308,1
IT05323,IT,45.41744,11.82735,1
IT05326,IT,45.38777,11.84919,1
IT05329,IT,45.58234,12.37194,1
IT0533,IT,45.59928,11.97196,2
IT05330,IT,45.66991,12.24520,4
IT05331,IT,45.66180,12.27180,3
IT05332,IT,45.65976,12.27970,3
IT05333,IT,45.65187,12.30027,4
IT05335,IT,45.58414,12.37016,2
IT05343,IT,45.08874,11.70304,1
IT05344,IT,45.03078,11.64738,2
IT05345,IT,45.05559,11.69454,1
IT05347,IT,,,6
IT0535,IT,45.85447,12.18400,3
IT05351,IT,,,2
IT05353,IT,45.40714,11.94847,1
IT0536,IT,45.81575,12.02290,3
IT05360,IT,46.11978,12.18348,7
IT0537,IT,45.86176,12.33733,3
IT0539,IT,45.77448,12.61812,1
IT054,IT,46.42225,12.00873,2
IT05408,IT,,,4
IT05409,IT,,,3
IT0541,IT,45.64227,12.05781,3
IT05413,IT,45.60900,11.64940,5
IT05414,IT,45.63620,11.68470,5
IT05417,IT,45.61157,11.91635,1
IT05418,IT,45.59060,11.92710,1
IT05419,IT,,,4
IT0542,IT,45.65660,10.89488,5
IT05420,IT,,,3
IT05429,IT,45.78442,12.72649,1
IT0543,IT,45.71781,11.30625,2
IT05430,IT,45.73235,12.68253,1
IT05431,IT,45.77002,12.83682,4
IT05432,IT,45.81110,12.98040,3
IT05433,IT,45.75436,12.84580,1
IT05434,IT,45.78204,12.55406,4
IT05435,IT,45.66006,12.74808,4
IT05436,IT,45.35993,12.03868,2
IT05437,IT,45.15540,12.20980,6
IT05438,IT,45.73605,11.37050,1
IT05439,IT,45.62411,11.51322,3
IT05440,IT,45.33410,11.37359,5
IT05441,IT,45.26997,11.44242,1
IT05442,IT,45.30822,11.37315,4
IT05443,IT,45.31806,11.26609,4
IT05444,IT,45.52054,11.23399,1
IT05445,IT,45.40738,11.28236,4
IT05446,IT,45.18375,11.00136,4
IT05447,IT,45.18785,11.05446,1
IT05449,IT,45.09200,11.30510,2
IT05451,IT,45.04786,11.80582,2
IT05452,IT,44.98423,11.43637,5
IT05454,IT,45.80827,11.89827,1
IT05456,IT,45.87636,12.45872,1
IT05457,IT,45.71060,11.53950,1
IT05459,IT,45.71765,11.33451,4
IT0546,IT,45.73971,11.52524,2
IT05461,IT,45.63277,11.62069,1
IT05464,IT,45.38618,11.48113,1
IT05465,IT,45.70568,11.23994,2
IT05466,IT,45.62214,11.38170,1
IT05468,IT,45.49249,11.33370,2
IT05469,IT,45.67780,11.35010,1
IT0547,IT,45.58787,11.53693,4
IT05470,IT,45.64904,11.36923,1
IT05475,IT,45.31017,11.52470,1
IT05476,IT,45.65570,11.18730,1
IT05478,IT,45.61610,11.22920,1
IT05479,IT,45.44611,12.11955,2
IT0548,IT,45.60089,11.62092,3
IT05480,IT,45.44287,12.11909,6
IT05481,IT,45.52776,12.30429,4
IT05482,IT,45.18877,12.19562,4
IT05483,IT,45.49461,12.23305,3
IT05484,IT,45.56510,12.13874,2
IT05485,IT,45.49338,11.94218,4
IT05486,IT,45.27548,11.80366,3
IT05487,IT,45.18683,11.84918,3
IT05488,IT,45.59247,12.17336,9
IT05489,IT,45.48126,12.26621,5
IT0549,IT,45.77071,11.73095,2
IT05490,IT,45.45380,12.21499,5
IT05491,IT,45.50047,12.33128,4
IT05492,IT,45.19355,12.20076,7
IT05493,IT,45.20894,12.17286,3
IT05494,IT,45.54829,11.38681,3
IT05496,IT,45.75223,11.58739,1
IT05499,IT,45.66030,11.26370,1
IT055,IT,46.55907,12.54757,1
IT05500,IT,45.64332,11.28641,1
IT05504,IT,45.32738,12.13365,4
IT05505,IT,45.61564,12.01280,1
IT0552,IT,45.67693,11.68835,3
IT0554,IT,45.62466,11.74516,2
IT0555,IT,45.59614,11.69931,4
IT0556,IT,45.64646,12.12290,3
IT0559,IT,45.63891,12.04435,4
IT056,IT,46.55880,12.55714,1
IT05600,IT,46.57398,12.72301,2
IT05601,IT,46.53873,12.52544,4
IT056013,IT,45.86370,12.03392,1
IT05603,IT,46.28029,12.30877,1
IT056035,IT,45.63734,12.21132,1
IT05604,IT,46.28715,12.02116,3
IT05605,IT,46.24814,12.08539,3
IT05606,IT,46.39964,12.35304,4
IT05607,IT,46.13710,12.08692,3
IT05608,IT,46.50994,12.45609,1
IT05609,IT,46.25990,12.30045,3
IT0561,IT,45.74150,12.65965,4
IT05610,IT,45.04668,12.05718,4
IT05612,IT,44.88703,12.28951,2
IT05613,IT,45.85331,12.14952,1
IT05617,IT,46.43251,12.10280,2
IT05618,IT,45.82683,11.70405,1
IT05619,IT,45.47798,11.38190,1
IT05620,IT,45.84465,12.41674,3
IT05621,IT,45.85923,12.37165,3
IT05622,IT,45.56898,11.77040,1
IT05623,IT,45.39605,11.14169,3
IT05625,IT,45.71093,12.43918,2
IT0563,IT,45.71636,12.44192,2
IT0565,IT,45.64963,12.51665,3
IT0566,IT,45.66173,12.22778,5
IT0569,IT,45.69671,12.78311,5
IT057,IT,46.55996,12.41886,3
IT0570,IT,45.73921,12.97197,4
IT0571,IT,45.68998,12.84484,1
IT0572,IT,,,1
IT0576,IT,45.67263,12.85190,1
IT0579,IT,45.66135,12.26406,2
IT0581,IT,45.63420,12.31876,4
IT0582,IT,45.47942,10.84596,4
IT0583,IT,45.43125,10.70071,2
IT0585,IT,45.59317,11.24703,3
IT0590,IT,45.42234,11.04297,4
IT0591,IT,45.41833,11.24916,2
IT0593,IT,45.41707,11.29874,6
IT0595,IT,45.55869,11.52374,3
IT0596,IT,45.56430,11.55114,2
IT0598,IT,45.53391,11.52760,3
IT06GO002,IT,45.80293,13.43118,4
IT06GO004,IT,45.88164,13.49833,5
IT06GO005,IT,45.88979,13.58755,4
IT06GO006,IT,45.97011,13.43848,3
IT06GO007,IT,45.92066,13.45524,2
IT06PN004,IT,45.81916,12.58458,2
IT06PN005,IT,45.88532,12.52631,1
IT06PN021,IT,45.91421,12.62248,1
IT06PN022,IT,45.92290,12.57857,1
IT06PN035,IT,45.83923,12.62112,1
IT06PN040,IT,45.82945,12.67557,2
IT06PN053,IT,45.84996,12.86262,2
IT06TS002,IT,45.62027,13.86867,1
IT06TS003,IT,45.60726,13.82014,2
IT06TS005,IT,45.58248,13.83654,3
IT06TS007,IT,45.61080,13.85682,4
IT06UD005,IT,46.37348,13.05836,2
IT06UD009,IT,46.17658,12.95722,2
IT06UD010,IT,45.87881,12.96208,1
IT06UD011,IT,45.77247,12.99656,3
IT06UD043,IT,46.24736,13.12549,1
IT06UD044,IT,46.20990,13.02744,1
IT06UD046,IT,45.86879,13.16550,1
IT06UD048,IT,45.94387,12.99152,2
IT06UD060,IT,45.88792,13.06532,1
IT06UD063,IT,45.82813,13.30712,2
IT06UD065,IT,45.80499,13.19179,2
IT06UD071,IT,46.09232,13.43279,1
IT06UD072,IT,45.99243,13.38929,1
IT06UD084,IT,46.52571,13.62897,2
IT06UD102,IT,45.86671,12.98249,1
IT07-BOSP03M,IT,44.38060,8.28619,1
IT07-CECE01,IT,44.46480,8.70378,1
IT07-MAMA01,IT,44.16730,9.91410,1
IT07MAMA02,IT,44.15686,9.88818,1
IT07RORO03,IT,43.79262,7.60377,1
IT08-01170400,IT,44.78649,10.32729,2
IT08-01171600,IT,44.82375,10.34693,2
IT08-01221400,IT,44.67980,10.94700,4
IT08-05001600,IT,44.67812,11.90471,3
IT08-06005300,IT,44.46540,11.96820,2
IT08-11000900,IT,44.33000,12.03140,1
IT08-11001680,IT,44.26665,12.10267,3
IT0801000100,IT,45.09166,9.44561,2
IT0801000200,IT,45.06161,9.69804,3
IT0801000300,IT,45.02255,10.22651,1
IT0801000500,IT,44.90813,10.55191,4
IT0801000700,IT,,,3
IT0801000900,IT,,,1
IT0801010100,IT,45.06393,9.38913,2
IT0801030100,IT,45.07293,9.44190,2
IT0801050300,IT,45.01683,9.53746,3
IT0801050400,IT,44.99037,9.47627,4
IT0801090600,IT,44.92538,9.59049,5
IT0801090700,IT,45.07224,9.66953,3
IT0801110260,IT,44.96481,9.73779,2
IT0801110300,IT,45.03503,9.79723,5
IT0801120100,IT,44.96215,9.84422,2
IT0801120200,IT,45.00734,9.87545,6
IT0801120250,IT,44.84192,9.69029,2
IT0801140400,IT,45.02534,10.00037,3
IT0801150200,IT,44.63753,10.03357,1
IT0801150300,IT,44.69074,10.08214,1
IT0801150450,IT,44.76721,10.19594,2
IT0801150700,IT,44.91687,10.25430,3
IT0801150900,IT,44.95043,10.21976,2
IT0801151100,IT,44.84312,10.01526,1
IT0801151130,IT,44.92544,10.13055,2
IT0801151200,IT,44.96619,10.21467,7
IT0801151300,IT,44.98156,10.22183,2
IT0801160100,IT,44.95840,10.32940,1
IT0801160200,IT,44.95685,10.35778,2
IT0801170800,IT,44.75969,10.28994,4
IT0801170900,IT,44.79003,10.31883,1
IT0801171700,IT,44.92806,10.37649,3
IT0801180500,IT,44.56287,10.40068,1
IT0801180600,IT,44.64033,10.38901,4
IT0801180800,IT,44.89958,10.46814,3
IT0801190200,IT,44.58825,10.53579,2
IT0801190300,IT,44.72046,10.61698,4
IT0801190350,IT,44.75953,10.57344,2
IT0801190550,IT,44.67242,10.65439,2
IT0801190600,IT,44.82148,10.64961,4
IT0801201100,IT,44.49184,10.71326,2
IT0801201150,IT,44.54303,10.76777,2
IT0801201200,IT,44.60840,10.79214,2
IT0801201300,IT,44.64044,10.77616,5
IT0801201400,IT,44.64800,10.79380,2
IT0801201500,IT,45.00842,10.97754,1
IT0801201550,IT,44.92602,10.94562,2
IT0801201600,IT,44.95748,10.94826,3
IT0801201700,IT,44.92572,10.93072,3
IT0801220900,IT,44.45324,10.96893,3
IT0801221100,IT,44.62629,10.99405,1
IT0801221230,IT,44.60407,10.96758,1
IT0801221260,IT,44.62038,10.96103,1
IT0801221450,IT,44.72740,11.04092,3
IT0801221600,IT,44.88571,11.42321,1
IT0802000300,IT,44.92004,12.23028,4
IT0804000200,IT,44.82985,12.10716,5
IT0805000200,IT,44.94338,11.21262,1
IT0805000300,IT,44.94430,11.27630,1
IT0805000400,IT,44.88660,11.27490,2
IT0805000600,IT,44.85576,11.55952,1
IT0805000900,IT,44.83128,11.38693,5
IT0805001100,IT,44.76471,11.65385,1
IT0805001200,IT,44.83121,11.67845,3
IT0805001300,IT,44.77290,11.93130,2
IT0805001400,IT,44.70994,12.09231,1
IT0805001500,IT,44.71600,11.64400,1
IT0805001800,IT,44.69772,12.09816,2
IT0805001900,IT,44.63466,12.10263,2
IT0806001100,IT,44.28778,11.11314,3
IT0806001200,IT,,,1
IT0806002100,IT,44.47041,11.28155,3
IT0806002300,IT,44.44987,11.11726,4
IT0806002460,IT,44.56178,11.22831,3
IT0806002500,IT,44.65557,11.24795,5
IT0806002700,IT,44.71861,11.53610,3
IT0806002800,IT,44.67300,11.62504,2
IT0806002900,IT,44.63858,11.68474,2
IT0806003000,IT,44.61430,11.82140,5
IT0806003100,IT,44.61377,11.82079,3
IT0806003200,IT,44.44452,11.43969,1
IT0806003250,IT,44.43135,11.40056,2
IT0806003450,IT,44.45302,11.36178,1
IT0806003500,IT,44.48387,11.42150,3
IT0806003530A,IT,44.51410,11.48231,2
IT0806003560,IT,44.46555,11.50942,1
IT0806003600,IT,44.57460,11.70607,3
IT0806004000,IT,44.52806,11.76414,1
IT0806004100,IT,44.57747,11.87524,1
IT0806004600,IT,44.39401,11.81532,3
IT0806004650,IT,44.53333,11.90363,1
IT0806005200,IT,44.29418,11.78294,2
IT0806005500,IT,,,1
IT0807000100,IT,44.55120,11.87930,1
IT0807000300,IT,44.54013,12.19274,1
IT0808000100,IT,44.19426,11.71684,4
IT0808000200,IT,44.24124,11.81725,1
IT0808000500,IT,44.11755,11.77640,2
IT0808000700,IT,44.27564,11.88086,6
IT0808000900,IT,,,3
IT0809000100,IT,44.45957,12.24896,1
IT0811000800,IT,44.20302,12.02511,1
IT0811001660,IT,44.20301,12.08666,1
IT0811001700,IT,44.29767,12.11073,4
IT0811001800,IT,44.39776,12.21562,2
IT0812000100,IT,44.25015,12.19217,2
IT0812000150,IT,44.32449,12.27972,3
IT0812000200,IT,44.35550,12.27124,3
IT0813000300,IT,43.85489,12.09236,2
IT0813000700,IT,44.09105,12.19986,3
IT0813000800,IT,44.25762,12.26013,1
IT0813000900,IT,44.30563,12.29536,2
IT0815000100,IT,44.20349,12.38810,3
IT0816000200,IT,44.15749,12.42374,1
IT0816000250,IT,44.14068,12.29430,1
IT0817000100,IT,43.96080,12.28123,1
IT0817000200,IT,44.03974,12.41366,3
IT0817000300,IT,44.08544,12.45260,3
IT0819000030,IT,43.80310,12.21517,3
IT0819000060,IT,43.86805,12.28480,1
IT0819000150,IT,43.96008,12.39959,2
IT0819000200,IT,43.96916,12.40454,6
IT0819000300,IT,44.04643,12.45350,1
IT0819000450,IT,43.99670,12.53730,3
IT0819000500,IT,44.06079,12.54600,4
IT0819000600,IT,44.06480,12.55134,2
IT0820000100,IT,43.92393,12.50333,2
IT0820000200,IT,44.01207,12.63049,2
IT0822000300,IT,43.93170,12.67787,4
IT0823000200,IT,43.96360,12.73287,3
IT09-MAS-009,IT,44.12980,10.71020,3
IT09-MAS-065,IT,43.48560,12.13420,1
IT09-MAS-147,IT,43.78880,10.64570,1
IT09-MAS-825,IT,44.13710,10.24690,1
IT09-MAS-828,IT,44.02590,10.50740,1
IT09-MAS-831,IT,44.04040,10.48020,2
IT09-MAS-989,IT,44.00030,11.40220,1
IT09-S1172,IT,44.04490,10.71690,1
IT09-S1269,IT,43.77100,11.42220,1
IT09-S1294,IT,43.72000,11.04130,1
IT09-S1298,IT,43.58240,10.87900,1
IT09S0972,IT,44.14401,10.34633,2
IT09S0973,IT,44.16705,10.38597,1
IT09S0976,IT,44.13450,10.43430,2
IT09S0979,IT,44.04437,10.56219,2
IT09S0990,IT,43.70463,11.65855,1
IT09S1046,IT,,,4
IT09S1047,IT,43.92751,10.86392,3
IT09S1051,IT,43.96794,11.02983,5
IT09S1063,IT,43.93306,11.27424,1
IT09S1069,IT,43.85008,11.39990,2
IT09S1073,IT,43.99621,11.48088,2
IT09S1077,IT,,,3
IT09S1078,IT,,,2
IT09S1085,IT,43.70454,11.52372,1
IT09S1104,IT,,,4
IT09S1124,IT,,,3
IT09S1145,IT,44.12465,10.66406,1
IT09S1149,IT,,,5
IT09S1164,IT,44.17232,10.31412,5
IT09S1166,IT,44.02380,10.51366,6
IT09S1167,IT,43.93416,10.50706,2
IT09S1173,IT,44.00523,10.56276,2
IT09S1176,IT,43.86620,10.25682,2
IT09S1179,IT,44.17366,9.92566,1
IT09S1187,IT,44.05654,10.16581,3
IT09S1189,IT,43.99613,10.22338,2
IT09S1190,IT,43.99542,10.25188,1
IT09S1193,IT,43.24000,11.55347,2
IT09S1194,IT,43.13539,11.47614,1
IT09S1196,IT,42.93316,11.32138,2
IT09S1198,IT,42.77936,11.18828,2
IT09S1202,IT,43.12105,11.05751,2
IT09S1203,IT,43.09713,11.32695,7
IT09S1218,IT,42.51829,11.24057,3
IT09S1221,IT,43.74807,12.03005,1
IT09S1222,IT,43.64918,12.05351,1
IT09S1223,IT,43.52546,12.15739,3
IT09S1226,IT,43.50571,12.08243,2
IT09S1232,IT,43.33363,10.74003,2
IT09S1233,IT,43.31513,10.51444,1
IT09S1235,IT,43.31220,10.91026,1
IT09S1236,IT,43.35748,10.81963,3
IT09S1238,IT,43.27197,10.70548,3
IT09S1240,IT,,,1
IT09S1241,IT,42.95548,10.59762,2
IT09S1243,IT,43.12537,10.71785,1
IT09S1247,IT,42.93827,10.80102,1
IT09S1252,IT,42.63435,11.65921,1
IT09S1253,IT,42.75877,11.60067,3
IT09S1255,IT,42.54924,11.58040,3
IT09S1256,IT,,,4
IT09S1257,IT,,,2
IT09S1258,IT,44.17573,11.48469,3
IT09S1259,IT,44.07533,11.42145,2
IT09S1262,IT,43.83171,11.65852,1
IT09S1264,IT,,,3
IT09S1270,IT,43.74639,11.03215,1
IT09S1280,IT,,,5
IT09S1281,IT,43.98755,11.21115,5
IT09S1282,IT,43.96748,11.31844,3
IT09S1283,IT,,,1
IT09S1287,IT,43.85344,11.12468,3
IT09S1288,IT,43.78269,11.10097,7
IT09S1290,IT,,,3
IT09S1291,IT,43.86291,11.01870,4
IT09S1292,IT,43.77711,11.05961,2
IT09S1296,IT,,,1
IT09S1299,IT,43.43257,10.86297,3
IT09S1301,IT,43.91458,10.64891,1
IT09S1302,IT,43.80663,10.75732,3
IT09S1303,IT,,,4
IT09S1304,IT,43.84549,10.79658,8
IT09S1308,IT,43.79395,10.61348,1
IT09S1410,IT,44.00239,11.28182,3
IT09S1421,IT,43.97957,11.22075,2
IT09S1423,IT,44.08457,10.49331,1
IT09S1429,IT,43.94424,11.49803,1
IT09S1430,IT,43.93795,11.39639,1
IT09S1440,IT,44.21742,11.42994,1
IT09S1441,IT,44.14342,11.34204,1
IT09S1447,IT,44.10359,11.65892,1
IT09S1448,IT,44.10330,11.72493,1
IT09S1466,IT,43.56010,10.94740,1
IT09S1469,IT,43.06070,11.88680,1
IT09S1470,IT,43.93110,11.29397,1
IT09S1471,IT,43.69880,10.95870,1
IT09S1478,IT,43.92660,11.58436,1
IT09S1484,IT,44.08148,10.11680,1
IT09S1486,IT,42.85043,10.99724,1
IT09S1581,IT,43.29865,11.27518,1
IT09S1624,IT,43.76256,11.46423,1
IT09S1630,IT,43.74791,10.66470,1
IT09S1644,IT,43.02470,11.63054,1
IT09S2450,IT,,,7
IT10-SNT1,IT,43.42060,12.75340,2
IT10CHN1,IT,42.73301,12.13124,1
IT10CHS2,IT,43.03259,12.50847,1
IT10CHS3,IT,43.02231,12.43830,1
IT10CHS4,IT,43.27578,12.70582,1
IT10CRN3,IT,42.78914,12.97545,1
IT10MAR3,IT,42.78125,12.73182,2
IT10MGL1,IT,42.85455,12.17019,1
IT10MNT1,IT,42.98047,12.78714,2
IT10NER1,IT,42.88910,12.99993,1
IT10NER7,IT,42.52543,12.51548,2
IT10NER8,IT,42.44698,12.41285,3
IT10NES2,IT,42.90899,12.36478,1
IT10SRD1,IT,42.79471,13.07412,1
IT10SRD2,IT,42.78509,13.02689,1
IT10TOP5,IT,42.98126,12.60034,1
IT10TVR2,IT,43.42594,12.23677,1
IT10TVR3,IT,43.28652,12.35549,1
IT10TVR6,IT,43.03445,12.42160,1
IT10TVR7,IT,42.78035,12.37402,2
IT10VIG1,IT,42.81514,12.91357,1
IT11-I019M1MA,IT,43.75260,12.19560,1
IT11-I019M3MA,IT,43.91720,12.31600,2
IT11-R110094MI,IT,43.54370,13.02790,2
IT11-R110163PO,IT,43.21500,13.06870,1
IT11I0281CR,IT,42.87444,13.55615,1
IT11I0281FV,IT,42.83027,13.49679,3
IT11I0282CS,IT,42.84930,13.56915,1
IT11I0282TR,IT,42.79288,13.42567,2
IT11I0283TR,IT,42.84621,13.52567,2
IT11I0286TR,IT,42.86707,13.80101,2
IT11I0287TR,IT,42.89341,13.90026,1
IT11N0103NE,IT,42.88038,12.99235,1
IT11N0104NE,IT,42.93161,13.09181,2
IT11R1101614PO,IT,43.19197,13.05840,7
IT11R1101615PO,IT,43.36244,13.52327,2
IT11R110162PO,IT,43.19043,13.04329,2
IT11R110165PO,IT,43.23463,13.20551,2
IT11R110169PO,IT,43.35320,13.48704,1
IT11R1101910CH,IT,43.20159,13.27170,1
IT11R1101913CH,IT,43.27131,13.51850,1
IT11R1101914CH,IT,43.26793,13.63713,2
IT11R110191CH,IT,43.03683,13.04274,2
IT11R110191EN,IT,43.20549,13.37922,2
IT11R1101925CH,IT,43.22475,13.42416,4
IT11R110193CH,IT,43.07612,13.00270,1
IT11R110197CH,IT,43.13783,13.15975,2
IT11R110211TN,IT,42.94506,13.33476,2
IT11R110212TN,IT,43.00885,13.40831,1
IT11R110214TE,IT,43.04691,13.45141,2
IT11R110214TN,IT,43.09852,13.53996,1
IT11R110215TN,IT,43.17407,13.68281,4
IT11R110252AS,IT,42.90815,13.39755,4
IT11R110256AS,IT,43.10251,13.83844,1
IT11R110294TS,IT,42.97893,13.87521,1
IT11R110301AL,IT,42.94939,13.88583,2
IT12-1-09,IT,42.32060,13.75630,3
IT12-2-08,IT,41.56000,12.68440,4
IT12-2-13,IT,41.51920,12.90950,3
IT12-2-18,IT,41.38920,13.08840,3
IT12-2-26,IT,41.48480,13.20200,2
IT12-2-27,IT,41.46010,13.20040,4
IT12-2-28,IT,41.46980,12.75430,5
IT12-2-31,IT,41.26420,13.69600,3
IT12-2-36,IT,41.40520,13.04410,2
IT12-4-10,IT,41.92390,12.56910,5
IT12-4-12,IT,41.96100,12.80460,6
IT12-4-20,IT,42.14380,12.01970,1
IT12-5-04,IT,42.41940,11.63990,6
IT12-5-10,IT,42.46900,11.91910,2
IT12-5-12,IT,42.26240,11.75020,3
IT12-F5-05,IT,42.33201,11.57897,4
IT12F108,IT,41.45460,13.66564,6
IT12F113,IT,41.69652,13.58963,2
IT12F118,IT,41.48334,13.83890,5
IT12F119,IT,41.44351,13.83427,6
IT12F135,IT,41.76263,13.60754,3
IT12F136,IT,41.65051,13.23942,3
IT12F137,IT,41.78175,13.41164,1
IT12F2-02,IT,41.48998,12.98348,5
IT12F2-05,IT,41.35866,13.15754,6
IT12F2-07,IT,41.36274,13.16966,1
IT12F2-10,IT,41.52500,12.79234,1
IT12F2-11,IT,41.52545,12.85489,4
IT12F2-12,IT,41.43127,12.81582,2
IT12F2-14,IT,41.42492,12.99386,2
IT12F2-16,IT,41.38853,13.09782,4
IT12F2-19,IT,41.31747,13.17800,3
IT12F2-25,IT,41.50302,13.26402,4
IT12F2-29,IT,41.46908,12.75322,6
IT12F2-30,IT,41.27942,13.71722,4
IT12F2-32,IT,41.26320,13.69463,1
IT12F2-34,IT,41.55537,12.95409,5
